#	ZT0	ZT0	ZT2	ZT2	ZT4	ZT4	ZT6	ZT6	ZT8	ZT8	ZT10	ZT10	ZT12	ZT12	ZT14	ZT14	ZT16	ZT16	ZT18	ZT18	ZT20	ZT20	ZT22	ZT22
sin-0.5-0	0.399925	1.157548	1.317472	0.556040	1.558300	0.533304	0.629088	-0.449555	-0.728978	-0.235464	-0.668010	0.220528	-0.352138	-0.481467	-1.325846	-1.031296	-0.463444	0.067886	0.442239	-0.538936	-0.301493	0.491724	0.787762	0.673508
sin-0.5-1	0.105995	1.434245	0.940662	-0.410256	-0.025575	-0.039254	-0.128588	-0.071339	-1.652167	-1.162475	-1.571075	-0.487428	-0.830009	-0.407737	-0.354723	-1.229504	0.423465	-0.891703	1.387528	0.410975	1.511649	1.174641	0.678526	1.327529
sin-0.5-2	0.229124	0.558384	0.341397	-0.309001	-1.181901	-1.597825	-1.593256	-0.596703	-0.011295	-1.173181	-0.760615	0.038251	0.264878	-0.435614	0.596070	-0.211286	1.721725	0.761661	0.969517	1.058733	0.915917	0.434925	0.039947	1.941087
sin-0.5-3	-1.674817	-1.261562	-0.418645	-1.397618	-0.080230	-0.398886	-0.242436	0.061864	1.641958	0.583883	0.583289	1.006266	1.187376	1.312268	1.509959	0.649541	-0.259333	0.097777	-0.362457	0.075275	-0.030692	-1.220130	-1.408603	-1.738895
sin-0.5-4	0.129486	-0.943613	0.960681	-0.751905	-0.107198	-0.121134	0.883850	0.803414	0.679497	1.390609	1.382803	-0.043514	0.412596	1.094449	0.495354	0.128458	0.591240	-1.136058	-0.535959	-0.587786	-2.331041	-1.140962	-0.920401	-2.064092
sin-0.5-5	0.084001	0.875720	-0.357439	-1.028811	-1.568628	-0.582002	-0.639984	-0.706564	-0.849762	-1.145480	-1.063268	-0.958042	0.130240	0.042994	-0.140925	0.559683	1.011494	0.671504	0.023870	-0.028539	0.370368	1.222863	0.609681	1.130141
sin-0.5-6	1.440660	0.861284	0.631781	0.968184	1.199451	-0.113089	-0.099643	0.220112	-1.235910	-0.240095	-0.406228	-1.399570	-0.862464	-0.476183	-0.931021	-0.597994	-0.381947	-0.268868	-0.619148	0.091431	0.244235	-0.171622	1.142998	0.828333
sin-0.5-7	1.067520	0.745827	0.750619	0.192796	0.634325	0.886190	-0.742954	-0.230902	-1.282884	-1.333410	-1.712534	-1.598786	-1.107992	-1.518082	-0.484290	-1.282354	0.121198	-0.203147	0.697638	0.118080	1.254181	1.070265	1.416202	0.507091
sin-0.5-8	-1.330184	-1.098136	-1.086205	-0.855832	-0.097180	-0.856055	-0.543278	0.383629	-0.041375	-0.299326	0.751421	0.292017	0.123482	0.305856	2.358669	0.599913	0.495491	0.737958	0.860161	0.711406	-0.224936	0.055374	-1.324123	1.302121
sin-0.5-9	-1.609179	-1.047243	-0.840375	-1.091990	-1.930863	-1.472523	-0.548961	-0.483660	0.334913	0.098326	0.469864	0.757774	0.604407	1.227600	0.692583	1.325436	0.410031	0.733919	0.353271	0.843762	0.194262	-0.286614	0.110621	-0.934625
sin-0.5-10	-0.139605	-0.857672	-0.275361	-0.048972	-1.450806	-1.070511	-1.289296	-1.085620	-1.206436	-1.218982	0.100907	0.102858	-0.262576	-0.056589	0.227540	-0.027270	0.692953	0.680393	1.344256	0.618730	1.238886	0.662043	-0.585673	0.135481
sin-0.5-11	1.008285	1.290452	0.254913	0.364204	1.221395	0.541489	0.933566	0.010370	0.355708	0.374054	-0.050854	-0.436849	-0.827718	-1.487276	-1.120245	-0.679678	-1.569731	-0.643274	-0.380738	0.562867	-0.152627	0.051434	-0.272364	-0.070407
sin-0.5-12	0.129268	2.192925	-0.055279	0.308979	0.299852	1.416172	0.855951	1.718709	1.608339	0.326957	-0.493966	0.161132	-0.313334	-0.728729	-1.105867	-0.740774	-1.393086	-1.516621	-0.763678	-0.874606	-0.214156	0.003587	0.155635	0.578553
sin-0.5-13	-1.842031	-1.443245	0.008399	-0.546239	-0.081049	-0.534624	0.797051	0.686572	0.678061	0.712680	1.204973	0.988652	0.015132	0.944765	0.701188	-0.174193	-0.567234	-0.119215	-0.466615	-0.957980	-1.315309	-0.749012	-1.429948	-1.011585
sin-0.5-14	-1.302046	-1.147479	-0.994575	-1.969416	-0.377027	-0.749405	0.066572	-0.869676	-0.589971	0.080380	1.103870	0.027339	0.408613	0.923208	0.631654	1.125548	1.434797	0.321296	-1.122070	0.140378	-0.133823	0.099564	-0.522596	-0.141119
sin-0.5-15	1.211980	0.734073	1.230423	0.349242	0.535013	1.085582	0.382015	-0.110130	-1.215255	-1.489980	0.152553	-0.947901	-1.082626	-0.189300	-0.464291	-0.626520	-0.323967	-0.472696	0.196812	0.396106	0.733716	0.311048	2.096630	0.808396
sin-0.5-16	-1.714090	-0.494845	-0.544118	-2.046826	-0.325430	-0.632273	-0.001782	-0.919930	0.537186	0.221901	0.332143	0.848401	1.961521	1.351262	0.430293	1.150199	0.691690	0.338192	0.379025	0.119753	-0.815059	0.124750	-2.362888	-0.449042
sin-0.5-17	0.432313	0.942592	0.466566	-0.375224	-0.008660	-0.841993	-1.004413	-0.658350	-1.527144	-1.773772	-1.358514	-1.168644	-1.057321	-1.011989	-1.634991	-0.210964	0.896135	0.302913	0.769113	0.000896	-0.183378	1.398250	0.782695	2.396894
sin-0.5-18	1.953885	1.226141	0.688186	0.676097	0.697369	0.690506	-0.009662	-0.585477	-0.214320	-0.864416	0.451473	-0.914965	-0.058140	-1.031146	-0.807366	-1.407511	-0.925706	-0.442566	-0.033727	0.299772	-0.181947	0.993017	1.176158	-0.229367
sin-0.5-19	0.126508	1.464808	0.949002	0.579720	1.274034	0.282057	-0.823601	-0.509936	-0.560139	-0.281228	-1.313131	-0.189263	-0.770757	-1.009889	-1.505085	-0.930384	-1.651030	-0.819725	0.359419	0.178177	0.846310	1.310695	0.641946	1.349124
sin-0.5-20	0.038783	0.425764	0.706557	0.732357	-1.391816	0.310803	-0.527455	-0.476615	-1.120026	-0.956768	-0.463046	-0.201057	-0.972512	-0.866545	0.598444	-0.588339	0.502395	0.722084	1.430877	1.484736	0.548266	0.926174	1.558956	0.273206
sin-0.5-21	0.254805	0.319007	-0.555881	-0.031927	-1.214827	-0.779404	-1.774722	-0.905044	-0.300556	-0.683196	-0.602425	-1.185859	-0.050102	-0.490680	0.671971	0.423079	0.907185	1.077042	1.388721	1.299579	-0.321536	1.700581	1.062628	1.325696
sin-0.5-22	0.407466	-0.119481	1.194398	0.339876	1.261953	0.417514	0.997171	1.263674	0.635598	0.675768	0.403554	-0.055308	0.061169	-0.016385	-0.380099	-0.431154	-0.971876	-0.991248	-1.620254	-0.680930	-0.431381	-0.947221	-1.503892	-0.039410
sin-0.5-23	0.171770	0.174743	0.955387	0.082250	0.984832	0.817640	1.444864	0.754122	1.585711	0.678585	0.153759	0.577575	0.085124	0.358137	-0.962904	-1.007805	-0.936067	-0.644847	-1.959963	-1.038441	-0.672618	-0.386717	-0.015253	0.251107
sin-0.5-24	-0.284118	-1.479379	-1.209767	-0.357102	-0.856716	-0.691938	0.715556	-0.719374	0.624830	-0.209753	1.059135	0.110123	1.308774	1.339169	0.817966	0.644746	0.800004	0.535641	-0.688754	-0.302585	-0.094466	-0.547812	-0.202846	-1.195229
sin-0.5-25	-1.613556	-0.973933	-1.195946	-0.586301	-1.303872	-0.668986	-0.160787	-0.421622	0.699414	-0.545060	0.392749	0.414505	0.973351	0.171129	0.223046	1.041087	0.005397	0.458427	-0.475344	-0.203453	-0.865754	-2.299130	-1.092587	-0.724376
sin-0.5-26	-1.000409	-0.502490	-0.052584	-0.582851	-0.728388	-0.797517	-1.934076	-0.598595	-0.854616	-0.269519	-0.726941	-0.008457	0.494963	1.006337	1.007364	1.022692	0.152088	0.715866	0.884653	1.215746	0.341646	0.648797	0.526511	-0.928503
sin-0.5-27	0.973703	0.893756	0.479838	0.662412	0.473343	0.831093	-1.080146	0.222235	-0.706410	-0.202763	-0.268483	-1.484372	-0.835044	-0.601336	-1.451079	-1.184598	-0.891487	-0.656414	-0.458640	-0.035853	1.323058	0.865610	0.800369	1.264656
sin-0.5-28	-1.681691	-1.459940	-1.129610	-1.211020	-0.245414	-0.980521	0.410950	0.528528	0.215970	0.672821	1.446714	-0.081734	1.890145	0.017403	0.380886	0.908600	0.217473	0.327736	-0.366815	0.212225	-0.479726	-0.596478	0.173661	-0.866295
sin-0.5-29	-0.018995	1.020714	-0.327541	-0.033891	0.121367	0.499656	0.695888	0.508089	1.089130	1.431117	0.751617	0.662623	0.275756	0.852822	0.031012	0.243734	0.000954	-0.690671	-1.630320	-0.770670	-1.963342	-0.059534	-1.273559	-0.834465
sin-0.5-30	0.577343	0.710645	1.440188	0.865869	0.721801	0.287368	-0.398922	-0.017335	-0.336420	0.107674	-0.573823	0.164422	-1.272837	-1.587207	-1.149536	-0.187928	-0.157814	-0.117547	-0.010968	0.316213	0.753239	0.931103	0.651389	0.609588
sin-0.5-31	2.046258	0.373654	1.056920	1.362873	1.195824	1.010492	0.900020	0.285920	0.339168	-0.070361	-0.004317	-0.358673	-0.151450	-0.643446	-0.151663	-0.338842	-1.645599	-1.882823	-0.275516	-2.211415	-0.248308	-1.059662	-0.356321	-0.327397
sin-0.5-32	-0.672495	-0.387119	-1.072704	0.142718	0.015946	0.216629	0.598241	1.406019	0.811314	1.597420	-0.236068	0.879774	-0.312415	0.535941	-0.302537	0.243402	-0.943032	-1.279986	-1.346204	-1.332788	-1.281276	-0.051336	-0.440229	-1.404389
sin-0.5-33	0.322099	-0.279532	0.407333	0.546125	0.516174	0.902205	0.820265	1.318523	0.624285	0.975000	0.847654	0.254114	-0.052176	0.755695	-0.310928	-0.093548	-1.475243	-0.554664	-0.842132	-0.326220	-0.821383	-1.310198	0.563596	-0.945266
sin-0.5-34	-1.390015	-0.931633	-0.688187	-1.446877	-0.329361	-0.520122	0.096376	-0.115132	0.133986	0.607756	1.574093	0.250293	0.990143	1.065884	1.946340	0.939903	0.960789	1.108765	-0.531661	0.073837	-0.483992	0.368104	-0.795053	-1.934540
sin-0.5-35	-1.041039	-1.107001	-0.647129	-1.128309	-0.671644	-0.504552	-0.307436	0.532252	0.671695	0.357476	0.498711	1.431602	0.460112	1.027266	0.266540	1.286346	0.659842	0.001222	0.063375	-0.458362	-0.731658	-1.137562	-0.797902	-0.825517
sin-0.5-36	0.320542	-0.631618	0.274904	0.427680	-1.482850	0.164317	-1.539708	-0.554018	0.267154	-0.154773	-0.179132	0.040596	0.353059	-0.453010	0.905279	0.630647	1.182236	0.625404	0.469036	1.275214	1.054042	0.866886	0.097658	0.584026
sin-0.5-37	-0.814418	0.011884	-1.150866	-0.573151	-0.068332	-0.753956	-0.102849	-0.934056	-1.135464	-0.823066	-0.210070	0.134766	0.564499	-0.301593	0.297941	-0.157154	1.072497	1.159901	0.891179	0.651704	0.514159	0.981830	-0.330403	0.540970
sin-0.5-38	0.984714	0.284049	0.235206	-0.703224	0.801786	-0.357918	0.296978	-0.575833	-0.760398	-0.628271	-1.621214	-1.343820	-0.660943	-2.035459	0.137329	-0.113949	0.664143	-0.658847	0.361278	1.100031	-0.771893	0.448867	1.504770	1.190325
sin-0.5-39	0.452518	-0.568509	-0.399402	0.091787	-1.275018	-1.471041	-1.175326	-0.573822	-1.675744	-0.738021	-0.429935	-0.598800	0.110988	0.112950	0.220275	0.158425	1.797525	0.236483	0.820441	0.256433	0.738005	0.859710	0.663365	0.324718
sin-0.5-40	-0.627079	-0.468003	-0.167235	0.235286	0.709783	-0.011714	0.361230	0.712892	0.556271	0.759971	1.013720	0.923568	-0.388304	-0.250861	-0.947447	-0.733649	-0.491607	-0.732804	-1.631513	-1.314789	-0.211089	-0.817156	-0.008494	0.369517
sin-0.5-41	-0.221548	0.158187	0.440260	0.890524	1.083007	0.677851	1.560103	0.105259	0.066538	1.065248	0.982346	0.752173	-0.129058	-0.004576	-0.230976	-0.616285	-0.888443	-1.347020	-1.450141	-1.015367	-0.681818	-0.621838	-0.963311	-0.512078
sin-0.5-42	-0.826192	0.136430	0.111700	0.088733	0.356280	0.466319	0.800667	1.554147	1.004203	0.643356	0.863146	0.597835	-0.260675	0.440502	-0.027733	0.218468	-1.098271	-0.144829	-1.455347	-1.310278	-0.787405	-1.220142	-1.001832	-0.789884
