#	ZT0	ZT2	ZT4	ZT6	ZT8	ZT10	ZT12	ZT14	ZT16	ZT18	ZT20	ZT22
sin-0.5-0	0.399925	1.317472	1.558300	0.629088	-0.728978	-0.668010	-0.352138	-1.325846	-0.463444	0.442239	-0.301493	0.787762
sin-0.5-1	0.105995	0.940662	-0.025575	-0.128588	-1.652167	-1.571075	-0.830009	-0.354723	0.423465	1.387528	1.511649	0.678526
sin-0.5-2	0.229124	0.341397	-1.181901	-1.593256	-0.011295	-0.760615	0.264878	0.596070	1.721725	0.969517	0.915917	0.039947
sin-0.5-3	-1.674817	-0.418645	-0.080230	-0.242436	1.641958	0.583289	1.187376	1.509959	-0.259333	-0.362457	-0.030692	-1.408603
sin-0.5-4	0.129486	0.960681	-0.107198	0.883850	0.679497	1.382803	0.412596	0.495354	0.591240	-0.535959	-2.331041	-0.920401
sin-0.5-5	0.084001	-0.357439	-1.568628	-0.639984	-0.849762	-1.063268	0.130240	-0.140925	1.011494	0.023870	0.370368	0.609681
sin-0.5-6	1.440660	0.631781	1.199451	-0.099643	-1.235910	-0.406228	-0.862464	-0.931021	-0.381947	-0.619148	0.244235	1.142998
sin-0.5-7	1.067520	0.750619	0.634325	-0.742954	-1.282884	-1.712534	-1.107992	-0.484290	0.121198	0.697638	1.254181	1.416202
sin-0.5-8	-1.330184	-1.086205	-0.097180	-0.543278	-0.041375	0.751421	0.123482	2.358669	0.495491	0.860161	-0.224936	-1.324123
sin-0.5-9	-1.609179	-0.840375	-1.930863	-0.548961	0.334913	0.469864	0.604407	0.692583	0.410031	0.353271	0.194262	0.110621
sin-0.5-10	-0.139605	-0.275361	-1.450806	-1.289296	-1.206436	0.100907	-0.262576	0.227540	0.692953	1.344256	1.238886	-0.585673
sin-0.5-11	1.008285	0.254913	1.221395	0.933566	0.355708	-0.050854	-0.827718	-1.120245	-1.569731	-0.380738	-0.152627	-0.272364
sin-0.5-12	0.129268	-0.055279	0.299852	0.855951	1.608339	-0.493966	-0.313334	-1.105867	-1.393086	-0.763678	-0.214156	0.155635
sin-0.5-13	-1.842031	0.008399	-0.081049	0.797051	0.678061	1.204973	0.015132	0.701188	-0.567234	-0.466615	-1.315309	-1.429948
sin-0.5-14	-1.302046	-0.994575	-0.377027	0.066572	-0.589971	1.103870	0.408613	0.631654	1.434797	-1.122070	-0.133823	-0.522596
sin-0.5-15	1.211980	1.230423	0.535013	0.382015	-1.215255	0.152553	-1.082626	-0.464291	-0.323967	0.196812	0.733716	2.096630
sin-0.5-16	-1.714090	-0.544118	-0.325430	-0.001782	0.537186	0.332143	1.961521	0.430293	0.691690	0.379025	-0.815059	-2.362888
sin-0.5-17	0.432313	0.466566	-0.008660	-1.004413	-1.527144	-1.358514	-1.057321	-1.634991	0.896135	0.769113	-0.183378	0.782695
sin-0.5-18	1.953885	0.688186	0.697369	-0.009662	-0.214320	0.451473	-0.058140	-0.807366	-0.925706	-0.033727	-0.181947	1.176158
sin-0.5-19	0.126508	0.949002	1.274034	-0.823601	-0.560139	-1.313131	-0.770757	-1.505085	-1.651030	0.359419	0.846310	0.641946
sin-0.5-20	0.038783	0.706557	-1.391816	-0.527455	-1.120026	-0.463046	-0.972512	0.598444	0.502395	1.430877	0.548266	1.558956
sin-0.5-21	0.254805	-0.555881	-1.214827	-1.774722	-0.300556	-0.602425	-0.050102	0.671971	0.907185	1.388721	-0.321536	1.062628
sin-0.5-22	0.407466	1.194398	1.261953	0.997171	0.635598	0.403554	0.061169	-0.380099	-0.971876	-1.620254	-0.431381	-1.503892
sin-0.5-23	0.171770	0.955387	0.984832	1.444864	1.585711	0.153759	0.085124	-0.962904	-0.936067	-1.959963	-0.672618	-0.015253
sin-0.5-24	-0.284118	-1.209767	-0.856716	0.715556	0.624830	1.059135	1.308774	0.817966	0.800004	-0.688754	-0.094466	-0.202846
sin-0.5-25	-1.613556	-1.195946	-1.303872	-0.160787	0.699414	0.392749	0.973351	0.223046	0.005397	-0.475344	-0.865754	-1.092587
sin-0.5-26	-1.000409	-0.052584	-0.728388	-1.934076	-0.854616	-0.726941	0.494963	1.007364	0.152088	0.884653	0.341646	0.526511
sin-0.5-27	0.973703	0.479838	0.473343	-1.080146	-0.706410	-0.268483	-0.835044	-1.451079	-0.891487	-0.458640	1.323058	0.800369
sin-0.5-28	-1.681691	-1.129610	-0.245414	0.410950	0.215970	1.446714	1.890145	0.380886	0.217473	-0.366815	-0.479726	0.173661
sin-0.5-29	-0.018995	-0.327541	0.121367	0.695888	1.089130	0.751617	0.275756	0.031012	0.000954	-1.630320	-1.963342	-1.273559
sin-0.5-30	0.577343	1.440188	0.721801	-0.398922	-0.336420	-0.573823	-1.272837	-1.149536	-0.157814	-0.010968	0.753239	0.651389
sin-0.5-31	2.046258	1.056920	1.195824	0.900020	0.339168	-0.004317	-0.151450	-0.151663	-1.645599	-0.275516	-0.248308	-0.356321
sin-0.5-32	-0.672495	-1.072704	0.015946	0.598241	0.811314	-0.236068	-0.312415	-0.302537	-0.943032	-1.346204	-1.281276	-0.440229
sin-0.5-33	0.322099	0.407333	0.516174	0.820265	0.624285	0.847654	-0.052176	-0.310928	-1.475243	-0.842132	-0.821383	0.563596
sin-0.5-34	-1.390015	-0.688187	-0.329361	0.096376	0.133986	1.574093	0.990143	1.946340	0.960789	-0.531661	-0.483992	-0.795053
sin-0.5-35	-1.041039	-0.647129	-0.671644	-0.307436	0.671695	0.498711	0.460112	0.266540	0.659842	0.063375	-0.731658	-0.797902
sin-0.5-36	0.320542	0.274904	-1.482850	-1.539708	0.267154	-0.179132	0.353059	0.905279	1.182236	0.469036	1.054042	0.097658
sin-0.5-37	-0.814418	-1.150866	-0.068332	-0.102849	-1.135464	-0.210070	0.564499	0.297941	1.072497	0.891179	0.514159	-0.330403
sin-0.5-38	0.984714	0.235206	0.801786	0.296978	-0.760398	-1.621214	-0.660943	0.137329	0.664143	0.361278	-0.771893	1.504770
sin-0.5-39	0.452518	-0.399402	-1.275018	-1.175326	-1.675744	-0.429935	0.110988	0.220275	1.797525	0.820441	0.738005	0.663365
sin-0.5-40	-0.627079	-0.167235	0.709783	0.361230	0.556271	1.013720	-0.388304	-0.947447	-0.491607	-1.631513	-0.211089	-0.008494
sin-0.5-41	-0.221548	0.440260	1.083007	1.560103	0.066538	0.982346	-0.129058	-0.230976	-0.888443	-1.450141	-0.681818	-0.963311
sin-0.5-42	-0.826192	0.111700	0.356280	0.800667	1.004203	0.863146	-0.260675	-0.027733	-1.098271	-1.455347	-0.787405	-1.001832
sin-0.5-43	-0.377226	-0.351157	-0.912494	-0.053619	0.167517	0.643162	1.239343	0.961854	-0.354824	-0.607964	-0.656401	-1.777989
sin-0.5-44	-2.126151	-1.185380	-1.121080	-0.162096	-0.538080	0.173216	0.816916	1.542279	0.566777	0.808767	1.122277	-0.487165
sin-0.5-45	-0.597855	-0.730494	-1.669271	-0.172613	0.874048	0.585183	0.482032	0.293494	0.512402	-0.038547	-0.064524	-1.255493
sin-0.5-46	0.735386	1.066326	1.636147	1.527475	0.990582	-0.319804	0.175509	-1.003471	-0.784734	-1.349628	-0.045983	0.947349
sin-0.5-47	0.657219	0.446362	0.522459	-0.891930	-0.757708	-1.055613	-0.519934	-0.455271	-0.134031	0.365522	0.664450	1.140966
sin-0.5-48	-1.098349	-1.818770	-1.389089	-0.609132	-0.462006	0.776906	0.692486	0.875847	-0.094003	0.637465	0.357981	0.241348
sin-0.5-49	-0.279048	0.197368	0.378535	0.374626	0.321460	1.417000	-0.153966	-1.416331	-1.464555	-1.779827	-1.516546	-0.587533
sin-0.5-50	0.298568	0.034686	0.021519	1.248677	0.368084	0.615779	0.096100	0.549127	-0.218440	-0.488212	-0.626196	-1.419802
sin-0.5-51	-0.770694	-0.856273	-0.553122	0.290868	0.349656	0.983607	0.643046	-0.325674	0.185165	0.471375	-2.097009	-1.058091
sin-0.5-52	-1.244583	-0.619814	-0.578244	0.153218	0.027597	0.511754	0.281496	1.133464	0.837013	1.068219	-0.189152	-0.502460
sin-0.5-53	0.784205	-0.032394	1.094915	0.544985	-0.392374	0.570633	-0.362874	-1.257757	-0.335450	-1.244360	-0.472178	0.933388
sin-0.5-54	1.535923	1.318738	0.285685	0.907404	-0.780534	-0.525593	-1.174997	-1.330722	-0.543338	-0.912620	-0.781649	0.493301
sin-0.5-55	-0.917213	0.137206	0.273915	0.693318	1.553323	1.137113	0.747597	0.515565	-0.537649	-1.301939	-0.433522	-1.124719
sin-0.5-56	0.034633	0.631876	2.151680	1.301152	0.854576	0.649257	-0.992357	-0.687381	-1.009887	-1.168782	-0.143744	0.195109
sin-0.5-57	-1.096402	-0.266849	-0.679355	0.336197	-0.099660	0.515529	1.068672	1.380755	-0.394190	0.926884	-0.167517	-0.722903
sin-0.5-58	-0.708741	-0.142696	-0.055629	-0.060222	0.530023	1.161290	1.333253	0.728666	0.802766	-0.276153	-0.357210	-1.049498
sin-0.5-59	-0.232376	-0.125495	-0.386780	-0.675569	-0.420528	0.390482	0.510860	0.805479	1.998770	0.604940	0.049597	0.025572
sin-0.5-60	-0.855645	0.154710	0.411343	-0.310322	0.449580	1.276966	1.609204	0.355386	-0.654497	-0.299060	-0.370845	-0.835647
sin-0.5-61	-0.141008	-0.462128	-0.613502	-0.322738	0.071566	1.850577	0.875368	-0.133244	0.479181	-0.003713	-0.561748	-1.172770
sin-0.5-62	-1.297490	-1.113699	-1.457541	0.600613	0.322063	0.886028	0.812644	1.415101	0.610323	-0.410590	0.960589	-0.834776
sin-0.5-63	-1.211943	-1.036002	-0.817264	-0.054928	1.004135	1.337744	0.908828	0.830925	1.290726	0.851106	-0.150852	-0.663438
sin-0.5-64	2.077893	-0.171190	0.085413	-0.263721	-1.614822	-0.957061	-0.729318	-1.893565	-0.486036	0.321938	0.308957	1.279330
sin-0.5-65	0.266219	1.960837	0.224099	0.903711	0.694973	-0.190596	-0.928871	-1.810256	-0.898392	-1.271342	-1.206940	0.323240
sin-0.5-66	-0.716053	-1.857502	-0.717482	-0.415979	0.621858	-0.586946	0.627710	1.641835	0.729557	0.651375	-0.418928	0.760802
sin-0.5-67	1.781344	1.179117	0.003870	-0.523772	-1.229764	-1.084292	-0.816813	0.490462	0.614048	0.196920	1.161673	0.161814
sin-0.5-68	1.895054	0.525141	-0.268464	-0.778745	-0.875218	-0.965735	-1.354292	-0.373271	-0.371007	0.220387	0.346238	0.764128
sin-0.5-69	-0.453953	-0.087822	0.727311	0.670039	0.910437	0.379088	0.294621	-0.738532	-0.393199	-1.240269	-0.766570	-0.732275
sin-0.5-70	0.227207	0.113725	0.414662	-0.652297	-1.075439	-0.842687	-0.616150	0.743121	0.604073	0.779167	1.336639	1.098875
sin-0.5-71	0.510807	0.677946	-0.053166	0.394115	-1.409674	-1.156854	0.123774	0.346969	0.049999	-0.066046	0.786625	1.637429
sin-0.5-72	0.987349	0.411773	0.026519	-0.573826	-1.098240	-0.267662	-0.879193	-1.298377	-0.417712	0.603988	0.497813	0.824439
sin-0.5-73	0.412494	0.131393	-1.377855	0.232041	-1.416562	-0.795816	0.882066	-0.317901	0.455133	0.468827	0.689205	0.972405
