#	ZT0	ZT0	ZT0	ZT2	ZT2	ZT2	ZT4	ZT4	ZT4	ZT6	ZT6	ZT6	ZT8	ZT8	ZT8	ZT10	ZT10	ZT10	ZT12	ZT12	ZT12	ZT14	ZT14	ZT14	ZT16	ZT16	ZT16	ZT18	ZT18	ZT18	ZT20	ZT20	ZT20	ZT22	ZT22	ZT22
gss-0.5-0	-0.669034	-0.010111	-0.357280	0.340438	-0.237121	-0.591916	-0.604921	-0.562388	-0.443388	0.516928	0.254999	0.316238	-0.033388	0.704669	-0.655688	0.092125	-0.142722	1.121309	-0.552907	0.050556	-0.341780	-0.373865	0.544109	-0.447584	-0.568989	-1.026683	1.541361	0.714152	-0.139404	0.424866	-0.366197	-0.402885	0.845005	0.278495	-0.676184	-0.180872
gss-0.5-1	1.086543	-0.373312	0.181952	0.184957	-1.147631	-0.573979	-0.882720	0.238421	0.517955	0.098375	-0.151014	-0.452387	0.899471	-0.307039	-0.250141	-0.487862	-0.459974	0.385702	-0.518548	0.372251	-0.059135	0.711364	0.186664	-0.374780	-0.807335	0.065322	0.193502	-0.379061	0.169426	0.624732	-0.471997	0.321581	0.503335	-0.290579	-0.360689	1.043439
gss-0.5-2	-0.051666	-1.054844	0.476013	-0.323726	-0.061580	-0.259755	-0.067008	-0.028728	-1.218790	0.452525	0.162429	0.493326	-0.266293	-0.210432	0.174255	-0.649140	-0.127717	-0.038047	-0.457229	0.606264	0.149899	-0.444069	0.383352	-0.683411	0.202453	0.377916	0.062148	-0.274219	-0.017073	-0.086517	0.008436	0.046321	-0.023140	-1.123102	0.116670	0.252319
gss-0.5-3	0.218276	0.763504	0.672243	0.727019	0.540980	0.115908	0.267362	-0.194130	-0.029440	0.469832	-0.175194	-0.146464	0.256542	-0.018591	1.245820	0.220867	-0.007196	0.418698	-0.336022	0.749442	-0.723563	-0.945453	0.779172	-0.208940	-0.869956	0.311918	-0.522866	0.675322	0.456459	0.035291	0.701702	0.069662	-0.509834	0.890581	-0.501269	-1.498571
gss-0.5-4	0.568825	1.032110	-0.075363	-0.324389	0.310538	-0.036786	-0.227372	0.201629	0.015389	0.100279	0.306564	0.014241	-0.921087	-0.169068	-0.025140	0.577620	1.019037	-0.208172	-0.957463	0.095128	-0.022632	-0.494003	0.394668	0.731253	-0.144938	0.430558	-0.443374	0.298060	0.594538	-0.047725	0.784388	-0.287546	0.143239	0.791298	0.266813	-0.098992
gss-0.5-5	0.655436	-0.119112	-0.135671	0.309462	-0.587251	-0.679655	0.166064	0.840336	0.762541	0.622886	0.217497	-0.111136	-0.627750	0.281209	-0.179695	0.308965	0.459213	-0.156960	0.185002	-0.361445	0.150432	-0.579697	0.211247	0.184583	0.279916	-0.286149	0.454747	0.498650	-0.794516	1.329142	0.218253	-0.370139	0.180417	0.203560	0.375460	-0.815202
gss-0.5-6	0.746121	0.441982	0.225465	-0.212272	0.506732	-0.561251	0.097864	0.713526	0.008233	0.282744	-0.951156	0.145909	0.052820	-0.715044	0.835685	-1.285026	-0.191369	-0.075616	1.152624	-0.637203	-0.470040	0.451125	0.002483	-0.408311	0.394257	-0.299879	-0.387389	0.074404	-0.326913	-0.163831	0.097987	-0.480985	-0.065611	0.704674	-0.142235	-0.368759
gss-0.5-7	0.523049	-1.202909	0.444368	0.531239	0.191431	-0.174163	-0.246551	0.304581	0.232052	-0.285567	0.731202	-0.110770	0.429937	-0.387474	-0.249258	-0.657801	0.824262	-0.488895	-0.636514	0.226692	-0.654606	-0.068522	1.054774	0.818468	-0.487177	1.397865	0.937617	-0.144886	-0.247700	-0.071811	0.554523	-0.105034	0.097511	-0.194572	0.057201	0.275203
gss-0.5-8	-0.153158	0.432202	-0.466558	0.170929	-0.825019	-0.226526	-0.405353	-0.842236	0.403624	-0.968962	0.143562	-0.850674	-0.520371	-0.020670	0.308451	-0.876900	0.014052	0.535544	0.093989	-0.483122	0.003046	-0.410849	-0.566021	0.304638	0.460452	0.355160	0.161587	-1.475659	0.574780	0.354654	-0.620559	0.157609	-0.264804	-0.335417	-0.228779	0.291573
gss-0.5-9	1.085980	-0.524809	-0.064588	0.337714	0.126635	0.472166	0.473229	0.463052	-0.438523	-0.330095	-0.044016	-0.067090	1.023939	-0.048495	-0.219223	-0.094621	0.801684	0.102624	-0.409458	-1.220047	0.059642	0.793167	0.529598	-0.989338	-1.276184	0.438944	-1.246504	0.525540	0.266026	1.220961	0.965115	-0.102442	0.720117	0.781416	0.692372	-0.760491
